date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:32	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:07:07%20GMT	http://www-ee.eng.hawaii.edu/robots.txt		(from )
17:21:32	777/777	---M--	200	added ('OK')	text/html	etag:%226392-309-5022d66f0cae4%22	http://www-ee.eng.hawaii.edu/~alek/	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/index.html	(from )
17:21:32	1571/1571	---M--	200	added ('OK')	text/html	etag:%226202-623-53a89d95ee504%22	http://www-ee.eng.hawaii.edu/~alek/top.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/top.html	(from http://www-ee.eng.hawaii.edu/~alek/)
17:21:32	242/242	---M--	200	added ('OK')	text/html	etag:%226396-f2-426e32b232d80%22	http://www-ee.eng.hawaii.edu/~alek/left.htm	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/left.html	(from http://www-ee.eng.hawaii.edu/~alek/)
17:21:33	1342/1342	---M--	200	added ('OK')	text/html	etag:%226397-53e-4ab1aebe51180%22	http://www-ee.eng.hawaii.edu/~alek/main.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/main.html	(from http://www-ee.eng.hawaii.edu/~alek/)
17:21:33	831/831	---M--	200	added ('OK')	text/html	etag:%226389-33f-429e3017b1080%22	http://www-ee.eng.hawaii.edu/~alek/bottom.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/bottom.html	(from http://www-ee.eng.hawaii.edu/~alek/)
17:21:33	1692/1692	---M--	200	added ('OK')	text/css	etag:%226382-69c-426e328c0d380%22	http://www-ee.eng.hawaii.edu/~alek/alek.css	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/alek.css	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:33	939/939	---M--	200	added ('OK')	image/jpeg	etag:%2262e9-3ab-426e2df14f680%22	http://www-ee.eng.hawaii.edu/~alek/imgs/top1.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/top1.jpg	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:34	830/830	---M--	200	added ('OK')	image/jpeg	etag:%2262ea-33e-426e2df14f680%22	http://www-ee.eng.hawaii.edu/~alek/imgs/top2.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/top2.jpg	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:34	8239/8239	---M--	200	added ('OK')	image/jpeg	etag:%2262ed-202f-429e4430c3b40%22	http://www-ee.eng.hawaii.edu/~alek/imgs/UH_Seal.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/UH_Seal.jpg	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:35	21880/21880	---M--	200	added ('OK')	text/html	etag:%22638d-5578-4ab154deec840%22	http://www-ee.eng.hawaii.edu/~alek/cv.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/cv.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:35	2242/2242	---M--	200	added ('OK')	text/html	etag:%2263a2-8c2-426e32b8dfd40%22	http://www-ee.eng.hawaii.edu/~alek/research.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/research.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:36	4853/4853	---M--	200	added ('OK')	text/html	etag:%2263b8-12f5-5316bde50f523%22	http://www-ee.eng.hawaii.edu/~alek/ee615.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:36	6726/6726	---M--	200	added ('OK')	text/html	etag:%226203-1a46-54198c08f3946%22	http://www-ee.eng.hawaii.edu/~alek/classes.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/classes.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:36	1471/1471	---M--	200	added ('OK')	text/html	etag:%2263b3-5bf-5330e52e91ef9%22	http://www-ee.eng.hawaii.edu/~alek/publications.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/publications.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:37	2965/2965	---M--	200	added ('OK')	text/html	etag:%22638c-b95-47ce8b765c680%22	http://www-ee.eng.hawaii.edu/~alek/contact.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/contact.html	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:37	703/703	---M--	200	added ('OK')	image/jpeg	etag:%2262df-2bf-426e2dee72fc0%22	http://www-ee.eng.hawaii.edu/~alek/imgs/main1.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/main1.jpg	(from http://www-ee.eng.hawaii.edu/~alek/left.htm)
17:21:37	29393/29393	---M--	200	added ('OK')	image/gif	etag:%2262f1-72d1-4ab0cc5f57e00%22	http://www-ee.eng.hawaii.edu/~alek/imgs/A1.gif	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/A1.gif	(from http://www-ee.eng.hawaii.edu/~alek/top.html)
17:21:37	757/757	---M--	200	added ('OK')	image/jpeg	etag:%2262d7-2f5-426e2ded7ed80%22	http://www-ee.eng.hawaii.edu/~alek/imgs/bottom1.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/bottom1.jpg	(from http://www-ee.eng.hawaii.edu/~alek/bottom.html)
17:21:38	9702/9702	---M--	200	added ('OK')	image/jpeg	etag:%22649b-25e6-4567a27a58380%22	http://www-ee.eng.hawaii.edu/~alek/Alek.jpg	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Alek.jpg	(from http://www-ee.eng.hawaii.edu/~alek/main.html)
17:21:38	913/913	---M--	200	added ('OK')	image/gif	etag:%2262e0-391-426e2dee72fc0%22	http://www-ee.eng.hawaii.edu/~alek/imgs/pdf.gif	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/pdf.gif	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:21:39	17800/17800	---M--	200	added ('OK')	application/pdf	etag:%22941d-4588-53a773f2d35c0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/Syllabus.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/Syllabus.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:21:53	86279/86279	---M--	200	added ('OK')	application/pdf	etag:%229820-15107-53b6625b6e740%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW2.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW2.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:22:30	230096/230096	---M--	200	added ('OK')	application/pdf	etag:%229821-382d0-53bf19042b040%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW3.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW3.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:22:46	421526/421526	---M--	200	added ('OK')	application/pdf	etag:%229418-66e96-53a7744e60dc0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW1.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW1.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:22:57	65827/65827	---M--	200	added ('OK')	application/pdf	etag:%229825-10123-53c7e67870100%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW4.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW4.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:24:11	457648/457648	---M--	200	added ('OK')	application/pdf	etag:%229831-6fbb0-4744868e2bd40%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW4_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW4_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:24:30	114774/114774	---M--	200	added ('OK')	application/pdf	etag:%229826-1c056-53c7e68e5f4c0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW5.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW5.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:25:36	1471161/1471161	---M--	200	added ('OK')	application/pdf	etag:%229822-1672b9-47f59a252e0c0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW2_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW2_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:26:51	1619461/1619461	---M--	200	added ('OK')	application/pdf	etag:%22982f-18b605-48221b7154a00%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW3_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW3_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:27:08	97653/97653	---M--	200	added ('OK')	application/pdf	etag:%229832-17d75-53dfac132bf00%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW6.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW6.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:27:08	567822/567822	---M--	200	added ('OK')	application/pdf	etag:%229847-8aa0e-53fc984e30480%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/MT1_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/MT1_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:27:24	92752/92752	---M--	200	added ('OK')	application/pdf	etag:%229835-16a50-53e4cf72e5a40%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW7.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW7.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:27:57	1282741/1282741	---M--	200	added ('OK')	application/pdf	etag:%229830-1392b5-474d6ca7f3400%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW5_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW5_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:28:15	110633/110633	---M--	200	added ('OK')	application/pdf	etag:%229841-1b029-53f3d79a58980%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW8.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW8.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:29:26	855516/855516	---M--	200	added ('OK')	application/pdf	etag:%229842-d0ddc-476f64769efc0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW6_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW6_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:29:37	2980931/2980931	---M--	200	added ('OK')	application/pdf	etag:%229460-2d7c43-472b39452a800%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW1_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW1_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:29:47	130406/130406	---M--	200	added ('OK')	application/pdf	etag:%229846-1fd66-53fc954c92cc0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW9.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW9.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:30:21	205391/205391	---M--	200	added ('OK')	application/pdf	etag:%229849-3224f-5400daabfc3c0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW10.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW10.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:30:22	1105401/1105401	---M--	200	added ('OK')	application/pdf	etag:%229843-10ddf9-47709698b7200%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW7_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW7_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:30:47	155472/155472	---M--	200	added ('OK')	application/pdf	etag:%22984b-25f50-5416fc0d65300%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW11.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW11.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:30:48	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:16:23%20GMT	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW10pwd_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW10pwd_sol.2a.delayed	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:30:50	13210/13210	---M--	200	added ('OK')	application/pdf	etag:%226e472-339a-52907a01824c0%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Syllabus.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Syllabus.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:30:54	22327/22327	---M--	200	added ('OK')	application/pdf	etag:%226e47c-5737-5291380f1c900%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW1.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW1.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:32:41	1652999/1652999	---M--	200	added ('OK')	application/pdf	etag:%229848-193907-477c21647af00%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW8_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW8_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:32:43	8007/8007	---M--	200	added ('OK')	application/pdf	etag:%226e4f5-1f47-52a5577242ec0%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW2.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW2.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:34:58	15440/15440	---M--	200	added ('OK')	application/pdf	etag:%226e67c-3c50-4d517439a6a80%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW3.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW3.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:35:01	23174/23174	---M--	200	added ('OK')	application/pdf	etag:%226e680-5a86-4d6d27b99dd00%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW4.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW4.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:35:01	17510/17510	---M--	200	added ('OK')	application/pdf	etag:%226e683-4466-4d747d1010f00%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW5.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW5.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:35:10	51502/51502	---M--	200	added ('OK')	application/pdf	etag:%226e47d-c92e-5303a0921cdc0%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW6.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW6.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:42:40	2877191/2877191	---M--	200	added ('OK')	application/pdf	etag:%226e47f-2be707-4d9833df12680%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW3.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW3.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:42:42	8562/8562	---M--	200	added ('OK')	application/pdf	etag:%226e4a9-2172-5316bd4435f00%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/HW7.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/HW7.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:42:42	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:28:17%20GMT	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW7.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW7.PDF	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:42:42	8830/8830	---M--	200	added ('OK')	text/html	etag:%226387-227e-466744c870840%22	http://www-ee.eng.hawaii.edu/~alek/books.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/books.html	(from http://www-ee.eng.hawaii.edu/~alek/publications.html)
17:42:43	4603/4603	---M--	200	added ('OK')	text/html	etag:%2263a0-11fb-48bdaf990f240%22	http://www-ee.eng.hawaii.edu/~alek/recent.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/recent.html	(from http://www-ee.eng.hawaii.edu/~alek/publications.html)
17:42:44	136660/136660	---M--	200	added ('OK')	text/html	etag:%22649d-215d4-53310056995ec%22	http://www-ee.eng.hawaii.edu/~alek/archive.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/archive.html	(from http://www-ee.eng.hawaii.edu/~alek/publications.html)
17:46:37	4248453/4248453	---M--	200	added ('OK')	application/pdf	etag:%226e482-40d385-4d9833df12680%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW6.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW6.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:46:54	4437018/4437018	---M--	200	added ('OK')	application/pdf	etag:%226e480-43b41a-4d7e688c67500%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW4.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW4.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:48:45	2232527/2232527	UR-M--	200	added ('OK')	application/pdf	etag:%22984a-2210cf-5242162489d40%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW9_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW9_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:51:53	6271360/6271360	---M--	200	added ('OK')	application/pdf	etag:%226e481-5fb180-4d7e688d5b740%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW5.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW5.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:51:54	906/906	---M--	200	added ('OK')	image/gif	etag:%2262e4-38a-426e2def67200%22	http://www-ee.eng.hawaii.edu/~alek/imgs/ps.gif	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/imgs/ps.gif	(from http://www-ee.eng.hawaii.edu/~alek/books.html)
17:51:54	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:37:30%20GMT	http://www-ee.eng.hawaii.edu/~alek/Books/CRCvmk.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Books/CRCvmk.pdf	(from http://www-ee.eng.hawaii.edu/~alek/books.html)
17:51:55	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:37:30%20GMT	http://www-ee.eng.hawaii.edu/~alek/Books/CRCyk.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Books/CRCyk.pdf	(from http://www-ee.eng.hawaii.edu/~alek/books.html)
17:51:55	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:37:30%20GMT	http://www-ee.eng.hawaii.edu/~alek/Books/CRC33.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Books/CRC33.pdf	(from http://www-ee.eng.hawaii.edu/~alek/books.html)
17:51:55	355/355	---M--	302	error ('Found')	text/html	date:Wed,%2001%20Feb%202017%2022:37:30%20GMT	http://www-ee.eng.hawaii.edu/~alek/Books/spm04.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Books/spm04.pdf	(from http://www-ee.eng.hawaii.edu/~alek/books.html)
17:51:55	286/286	---M--	200	added ('OK')	text/html	etag:%226376-11e-46673c4bf82c0%22	http://www-ee.eng.hawaii.edu/~alek/papers/unavailable.html	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/papers/unavailable.html	(from http://www-ee.eng.hawaii.edu/~alek/recent.html)
17:52:34	2211728/2211728	UR-M--	200	added ('OK')	application/pdf	etag:%22984e-21bf90-4793d9afbc5c0%22	http://www-ee.eng.hawaii.edu/~alek/class_handouts/HW10_sol.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/class_handouts/HW10_sol.pdf	(from http://www-ee.eng.hawaii.edu/~alek/classes.html)
17:53:14	2356560/2356560	UR-M--	200	added ('OK')	application/pdf	etag:%226e4fd-23f550-4d4a0fa3cff40%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW1.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW1.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:53:18	271492/271492	---M--	200	added ('OK')	application/pdf	etag:%229441-42484-4663936004900%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1994/94.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1994/94.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:55:16	2424061/2424061	UR-M--	200	added ('OK')	application/pdf	etag:%226e67e-24fcfd-4d516e633e4c0%22	http://www-ee.eng.hawaii.edu/~alek/ee615_handouts/Sol_HW2.PDF	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/ee615_handouts/Sol_HW2.pdf	(from http://www-ee.eng.hawaii.edu/~alek/ee615.html)
17:55:43	894724/894724	---M--	200	added ('OK')	application/pdf	etag:%226e4f0-da704-5330fad441700%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2014/Allerton2014.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2014/Allerton2014.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:56:34	314137/314137	---M--	200	added ('OK')	application/pdf	etag:%226e4fa-4cb19-5037313640e40%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2014/isit14.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2014/isit14.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:56:48	1327562/1327562	---M--	200	added ('OK')	application/pdf	etag:%226e4aa-1441ca-5330e86e0ee40%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2014/tit2014y.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2014/tit2014y.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:57:08	208903/208903	---M--	200	added ('OK')	application/pdf	etag:%226e4f8-33007-5037082d87e80%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2014/icc14.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2014/icc14.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:57:53	2221202/2221202	---M--	200	added ('OK')	application/pdf	etag:%22bb632a-21e492-5330eaba79a80%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2016/MKM2016.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2016/MKM2016.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
17:58:28	616379/616379	---M--	200	added ('OK')	application/pdf	etag:%226e4f9-967bb-5037070f6db80%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2014/jsac14.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2014/jsac14.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
